time,city,Dew_point,Apparent_T,Wind_Chill,Cloudcover,Humidity,P,T,Visibility,Wind_Dir,Wind_Speed
2015-03-04T15:00:00,San Francisco,37,62,62,0,40,1021,62,10,NNE,7
2015-03-04T18:00:00,San Francisco,41,62,62,0,46,1021,62,10,ESE,6
2015-03-04T21:00:00,San Francisco,45,57,57,0,61,1022,58,10,NNW,7
2015-03-05T00:00:00,San Francisco,47,57,57,0,68,1023,58,10,WSW,6
2015-03-05T03:00:00,San Francisco,46,57,57,0,66,1023,57,10,NE,5
2015-03-05T06:00:00,San Francisco,44,55,55,0,64,1024,56,10,NE,6
2015-03-05T09:00:00,San Francisco,44,57,57,0,60,1025,58,10,NE,6
2015-03-05T12:00:00,San Francisco,46,64,64,0,52,1026,64,10,NE,6
2015-03-05T15:00:00,San Francisco,49,70,70,0,48,1025,70,10,SE,4
2015-03-05T18:00:00,San Francisco,49,69,69,0,50,1025,69,10,NNW,5
2015-03-05T21:00:00,San Francisco,47,63,63,0,60,1025,63,10,NNW,6
2015-03-06T00:00:00,San Francisco,48,60,60,0,66,1026,60,10,WSW,5
2015-03-06T03:00:00,San Francisco,47,58,58,0,68,1025,58,10,NNE,5
2015-03-06T06:00:00,San Francisco,44,55,55,0,63,1025,56,10,NE,6
2015-03-06T09:00:00,San Francisco,42,58,58,0,53,1025,60,10,NE,6
2015-03-06T12:00:00,San Francisco,45,69,69,0,42,1025,66,10,SSE,6
2015-03-06T15:00:00,San Francisco,45,71,71,0,39,1023,66,10,NNW,7
2015-03-06T18:00:00,San Francisco,45,66,66,0,53,1022,66,10,WNW,9
2015-03-06T21:00:00,San Francisco,49,61,61,0,75,1022,61,10,WNW,6
2015-03-07T00:00:00,San Francisco,51,58,58,0,79,1022,58,10,WNW,4
2015-03-07T03:00:00,San Francisco,50,58,58,0,77,1021,57,10,NW,4
2015-03-07T06:00:00,San Francisco,50,57,57,0,78,1020,57,10,SW,3
2015-03-07T09:00:00,San Francisco,51,63,63,0,68,1020,62,10,NNE,3
2015-03-07T12:00:00,San Francisco,51,72,72,0,47,1020,68,10,SE,4
2015-03-07T15:00:00,San Francisco,50,73,73,1,44,1019,65,10,NNW,6
2015-03-07T18:00:00,San Francisco,50,67,67,1,61,1018,67,10,WNW,9
2015-03-07T21:00:00,San Francisco,52,61,61,0,83,1019,62,10,WNW,6
2015-03-08T00:00:00,San Francisco,53,57,57,0,85,1019,58,10,WNW,4
2015-03-08T03:00:00,San Francisco,53,58,58,0,85,1019,58,10,WNW,4
2015-03-08T06:00:00,San Francisco,54,58,58,0,86,1019,58,10,NW,4
2015-03-08T09:00:00,San Francisco,56,62,62,0,80,1019,62,10,NW,4
2015-03-08T12:00:00,San Francisco,56,69,69,14,65,1020,69,10,NW,5
2015-03-08T15:00:00,San Francisco,55,69,69,29,61,1018,69,10,WNW,8
2015-03-08T18:00:00,San Francisco,54,65,65,13,75,1017,65,10,WNW,9
2015-03-08T21:00:00,San Francisco,52,60,60,28,89,1018,60,10,W,7
2015-03-09T00:00:00,San Francisco,51,53,53,22,90,1018,54,10,W,6
2015-03-09T03:00:00,San Francisco,50,51,51,29,93,1017,52,7,WNW,5
2015-03-09T06:00:00,San Francisco,50,51,51,25,94,1017,52,5,NW,3
2015-03-09T09:00:00,San Francisco,55,59,59,8,87,1016,59,10,W,2
2015-03-09T12:00:00,San Francisco,61,69,69,2,74,1016,69,10,W,4
2015-03-09T15:00:00,San Francisco,58,70,70,3,66,1015,68,10,W,7
2015-03-09T18:00:00,San Francisco,59,71,71,2,71,1014,66,10,WNW,6
2015-03-09T21:00:00,San Francisco,56,65,65,1,84,1014,65,10,WNW,5
2015-03-10T00:00:00,San Francisco,54,59,59,2,85,1014,59,10,WSW,3
2015-03-10T03:00:00,San Francisco,51,55,55,14,87,1014,55,10,S,1
2015-03-10T06:00:00,San Francisco,51,55,55,35,87,1014,55,10,NW,1
2015-03-10T09:00:00,San Francisco,54,61,61,50,80,1014,61,10,WSW,2
2015-03-10T12:00:00,San Francisco,55,67,67,58,66,1014,65,10,SSE,4
2015-03-10T15:00:00,San Francisco,54,65,65,48,67,1014,62,10,W,8
2015-03-10T18:00:00,San Francisco,53,59,59,79,79,1013,59,10,WSW,6
2015-03-10T21:00:00,San Francisco,51,52,52,82,85,1014,52,10,SSW,2
2015-03-11T00:00:00,San Francisco,50,49,49,80,83,1016,49,10,W,4
2015-03-11T03:00:00,San Francisco,50,55,55,82,84,1018,55,10,SSW,3
2015-03-11T06:00:00,San Francisco,49,54,54,88,82,1018,55,8,NE,5
2015-03-11T09:00:00,San Francisco,50,58,58,65,73,1020,58,7,E,6
2015-03-11T12:00:00,San Francisco,48,62,62,48,59,1022,60,10,SSE,5
2015-03-11T15:00:00,San Francisco,49,65,65,60,58,1022,61,7,NNW,5
2015-03-11T18:00:00,San Francisco,51,61,61,56,70,1022,61,5,SW,10
2015-03-11T21:00:00,San Francisco,51,59,59,18,75,1023,58,10,SE,4
2015-03-12T00:00:00,San Francisco,49,56,56,21,77,1024,56,10,N,4
2015-03-12T03:00:00,San Francisco,46,51,51,8,77,1024,53,10,NNW,7
2015-03-12T06:00:00,San Francisco,47,52,52,2,78,1023,54,10,WSW,6
2015-03-12T09:00:00,San Francisco,50,60,60,0,71,1024,60,10,NNE,4
2015-03-12T12:00:00,San Francisco,53,67,67,21,61,1023,67,10,ESE,5
2015-03-12T15:00:00,San Francisco,52,67,67,59,60,1022,67,10,WNW,9
2015-03-12T18:00:00,San Francisco,53,61,61,40,73,1020,62,10,WNW,9
2015-03-12T21:00:00,San Francisco,52,53,53,22,86,1020,54,10,W,5
2015-03-13T00:00:00,San Francisco,52,51,51,27,88,1020,51,10,WNW,4
2015-03-13T03:00:00,San Francisco,52,56,56,13,89,1019,56,10,WSW,2
2015-03-13T06:00:00,San Francisco,53,58,58,4,86,1019,58,10,NE,2
2015-03-13T09:00:00,San Francisco,53,63,63,3,73,1020,63,10,NNE,4
2015-03-13T12:00:00,San Francisco,51,70,70,3,51,1019,70,10,NE,7
2015-03-13T15:00:00,San Francisco,53,76,73,5,49,1018,73,10,ESE,8
2015-03-13T18:00:00,San Francisco,53,71,71,20,59,1017,71,10,WNW,8
2015-03-13T21:00:00,San Francisco,51,66,66,57,75,1018,66,10,NW,6
2015-03-14T00:00:00,San Francisco,51,61,61,80,77,1018,61,10,NW,4
2015-03-14T03:00:00,San Francisco,51,59,59,68,77,1018,58,10,SW,3
2015-03-14T06:00:00,San Francisco,52,61,61,26,74,1018,60,10,NNE,2
2015-03-14T09:00:00,San Francisco,55,66,66,10,69,1018,66,10,SE,2
2015-03-14T12:00:00,San Francisco,57,77,73,6,57,1018,73,10,NNW,3
2015-03-14T15:00:00,San Francisco,58,78,76,6,53,1017,76,10,WNW,4
2015-03-14T18:00:00,San Francisco,55,77,73,8,58,1016,73,10,W,7
2015-03-14T21:00:00,San Francisco,51,68,68,10,71,1017,68,10,W,5
2015-03-15T00:00:00,San Francisco,49,62,62,34,70,1017,62,10,SW,4
2015-03-15T03:00:00,San Francisco,45,57,57,74,63,1016,58,10,S,7
2015-03-15T06:00:00,San Francisco,47,57,57,50,68,1016,58,10,S,7
2015-03-15T09:00:00,San Francisco,50,61,61,5,67,1017,62,10,S,8
2015-03-15T12:00:00,San Francisco,51,66,66,4,58,1018,66,10,SSW,11
2015-03-15T15:00:00,San Francisco,51,67,67,4,57,1017,67,10,SW,11
2015-03-15T18:00:00,San Francisco,54,65,65,5,68,1017,65,10,SW,7
2015-03-15T21:00:00,San Francisco,58,64,64,6,82,1018,64,10,SSW,2
2015-03-16T00:00:00,San Francisco,55,60,60,9,83,1019,60,10,WNW,3
2015-03-16T03:00:00,San Francisco,51,56,56,13,86,1018,56,10,SW,2
2015-03-16T06:00:00,San Francisco,51,56,56,24,84,1018,56,10,NNE,3
2015-03-16T09:00:00,San Francisco,54,61,61,41,77,1018,61,10,NNE,4
2015-03-16T12:00:00,San Francisco,55,66,66,59,68,1018,66,10,ESE,5
2015-03-16T15:00:00,San Francisco,56,67,67,77,69,1017,67,10,NW,7
2015-03-16T18:00:00,San Francisco,56,64,64,79,76,1017,64,10,WNW,8
2015-03-16T21:00:00,San Francisco,54,57,57,81,86,1017,58,10,WNW,7
2015-03-17T00:00:00,San Francisco,53,57,57,63,87,1018,58,10,NW,5
2015-03-17T03:00:00,San Francisco,52,55,55,39,85,1018,56,10,WNW,6
2015-03-17T06:00:00,San Francisco,51,54,54,76,84,1019,56,10,WNW,6
2015-03-17T09:00:00,San Francisco,52,58,58,75,79,1019,58,10,NW,7
2015-03-17T12:00:00,San Francisco,51,63,63,77,64,1020,61,10,NW,10
2015-03-17T15:00:00,San Francisco,50,66,66,54,57,1019,61,10,WNW,14
2015-03-17T18:00:00,San Francisco,50,60,60,14,67,1018,61,10,WNW,15
2015-03-17T21:00:00,San Francisco,49,52,52,0,80,1018,55,10,WNW,12
2015-03-18T00:00:00,San Francisco,49,51,51,6,83,1019,54,10,NW,10
2015-03-18T03:00:00,San Francisco,48,50,50,31,84,1018,53,10,NNW,8
2015-03-18T06:00:00,San Francisco,48,51,51,39,81,1018,53,10,NW,7
2015-03-18T09:00:00,San Francisco,50,57,57,15,74,1018,58,10,NW,6
2015-03-18T12:00:00,San Francisco,51,65,65,23,62,1018,65,10,WNW,6
2015-03-18T15:00:00,San Francisco,51,66,66,5,58,1017,66,10,WNW,12
2015-03-18T18:00:00,San Francisco,51,61,61,1,69,1016,62,10,WNW,11
2015-03-18T21:00:00,San Francisco,51,51,51,2,84,1017,52,10,WNW,6
2015-03-19T00:00:00,San Francisco,54,49,49,0,86,1017,49,10,WNW,4
2015-03-19T03:00:00,San Francisco,54,58,58,1,87,1017,57,10,WNW,3
2015-03-19T06:00:00,San Francisco,55,57,57,0,89,1016,58,10,SSW,4
2015-03-19T09:00:00,San Francisco,58,65,65,0,81,1017,63,10,E,2
2015-03-19T12:00:00,San Francisco,57,71,71,5,62,1017,67,10,W,4
2015-03-19T15:00:00,San Francisco,53,68,68,9,59,1016,68,10,W,8
2015-03-19T18:00:00,San Francisco,54,63,63,0,73,1015,64,10,W,8
2015-03-19T21:00:00,San Francisco,53,56,56,3,87,1016,57,10,W,6
2015-03-20T00:00:00,San Francisco,51,54,54,7,86,1018,55,10,W,5
2015-03-20T03:00:00,San Francisco,51,55,55,6,85,1018,55,10,WNW,4
2015-03-20T06:00:00,San Francisco,51,57,57,9,84,1018,56,10,W,3
2015-03-20T09:00:00,San Francisco,52,61,61,25,75,1019,60,10,W,3
2015-03-20T12:00:00,San Francisco,52,66,66,39,60,1019,66,10,W,4
2015-03-20T15:00:00,San Francisco,49,67,67,15,54,1019,67,10,W,7
2015-03-20T18:00:00,San Francisco,48,61,61,5,62,1019,61,10,W,11
2015-03-20T21:00:00,San Francisco,48,55,55,6,75,1020,56,10,WSW,5
2015-03-21T00:00:00,San Francisco,50,55,55,21,84,1021,55,7,SW,4
2015-03-21T03:00:00,San Francisco,52,54,54,65,96,1020,54,1,W,3
2015-03-21T06:00:00,San Francisco,54,55,55,96,97,1021,55,1,W,3
2015-03-21T09:00:00,San Francisco,57,60,60,70,93,1021,59,5,W,4
2015-03-21T12:00:00,San Francisco,58,63,63,32,84,1021,63,10,WSW,6
2015-03-21T15:00:00,San Francisco,58,64,64,38,79,1021,64,10,WSW,9
2015-03-21T18:00:00,San Francisco,57,61,61,62,86,1020,61,7,WSW,9
2015-03-21T21:00:00,San Francisco,54,51,51,68,94,1020,52,2,SW,6
2015-03-22T00:00:00,San Francisco,54,48,48,86,95,1021,49,2,SSW,5
2015-03-22T03:00:00,San Francisco,53,53,53,100,95,1020,55,2,S,7
2015-03-22T06:00:00,San Francisco,53,53,53,97,94,1021,55,5,SSW,8
2015-03-22T09:00:00,San Francisco,55,56,56,91,92,1022,58,10,SW,8
2015-03-22T12:00:00,San Francisco,54,58,58,74,81,1022,60,10,WSW,10
2015-03-22T15:00:00,San Francisco,53,62,62,36,73,1021,62,10,WSW,12
2015-03-22T18:00:00,San Francisco,55,60,60,21,81,1021,61,10,WSW,11
2015-03-22T21:00:00,San Francisco,55,56,56,45,91,1022,58,10,SW,8
2015-03-23T00:00:00,San Francisco,53,53,53,75,91,1023,55,10,SSW,8
2015-03-23T03:00:00,San Francisco,49,50,50,23,89,1024,53,9,WSW,7
2015-03-23T06:00:00,San Francisco,50,53,53,21,89,1024,53,9,WSW,4
2015-03-23T09:00:00,San Francisco,52,58,58,20,82,1025,57,10,WSW,4
2015-03-23T12:00:00,San Francisco,50,60,60,12,70,1026,60,10,W,8
2015-03-23T15:00:00,San Francisco,48,59,59,8,65,1025,60,10,W,13
2015-03-23T18:00:00,San Francisco,47,55,55,7,69,1024,57,10,WNW,13
2015-03-23T21:00:00,San Francisco,48,52,52,13,78,1026,55,10,WNW,11
2015-03-24T00:00:00,San Francisco,48,52,52,38,81,1026,54,10,WNW,7
2015-03-24T03:00:00,San Francisco,48,52,52,62,83,1026,53,10,WSW,4
2015-03-24T06:00:00,San Francisco,50,53,53,72,86,1026,54,10,SW,4
2015-03-24T09:00:00,San Francisco,53,57,57,98,85,1026,58,10,WSW,6
2015-03-24T12:00:00,San Francisco,54,62,62,76,78,1026,62,10,W,9
2015-03-24T15:00:00,San Francisco,54,63,63,34,72,1025,63,10,WNW,13
2015-03-24T18:00:00,San Francisco,54,59,59,15,79,1023,60,10,WNW,13
2015-03-24T21:00:00,San Francisco,52,52,52,10,90,1024,55,10,WNW,11
2015-03-25T00:00:00,San Francisco,51,51,51,9,89,1024,55,10,NW,10
2015-03-25T03:00:00,San Francisco,50,52,52,4,84,1023,54,10,NNW,8
2015-03-25T06:00:00,San Francisco,50,54,54,3,82,1023,55,10,NNW,5
2015-03-25T09:00:00,San Francisco,51,59,59,33,75,1023,59,10,NW,6
2015-03-25T12:00:00,San Francisco,52,65,65,87,63,1024,65,10,WNW,6
2015-03-25T15:00:00,San Francisco,53,67,67,51,61,1022,67,10,WNW,11
2015-03-25T18:00:00,San Francisco,54,62,62,2,73,1021,63,10,WNW,11
2015-03-25T21:00:00,San Francisco,55,55,55,1,88,1021,56,10,WNW,6
2015-03-26T00:00:00,San Francisco,57,54,54,0,89,1022,54,10,WNW,3
2015-03-26T03:00:00,San Francisco,57,61,61,0,89,1020,61,10,SW,2
2015-03-26T06:00:00,San Francisco,57,62,62,0,85,1020,62,10,NE,2
2015-03-26T09:00:00,San Francisco,58,68,68,0,71,1021,68,10,NE,4
2015-03-26T12:00:00,San Francisco,58,78,76,0,54,1021,73,10,SE,5
2015-03-26T15:00:00,San Francisco,58,79,78,0,51,1020,73,10,NW,6
2015-03-26T18:00:00,San Francisco,56,75,72,0,61,1018,72,10,WNW,9
2015-03-26T21:00:00,San Francisco,56,66,66,0,78,1019,66,10,WNW,6
2015-03-27T00:00:00,San Francisco,59,64,64,0,83,1020,64,10,WNW,3
2015-03-27T03:00:00,San Francisco,58,62,62,0,87,1019,62,10,WNW,4
2015-03-27T06:00:00,San Francisco,57,60,60,1,88,1019,60,10,WNW,5
2015-03-27T09:00:00,San Francisco,58,63,63,2,86,1020,63,10,WNW,6
2015-03-27T12:00:00,San Francisco,58,66,66,0,75,1021,66,10,W,9
2015-03-27T15:00:00,San Francisco,57,66,66,0,71,1020,66,10,WNW,14
2015-03-27T18:00:00,San Francisco,56,64,64,0,75,1020,64,10,WNW,13
2015-03-27T21:00:00,San Francisco,57,60,60,4,88,1020,60,10,WNW,11
2015-03-28T00:00:00,San Francisco,55,55,55,24,92,1021,57,10,WNW,9
2015-03-28T03:00:00,San Francisco,52,51,51,49,94,1021,53,10,WNW,8
2015-03-28T06:00:00,San Francisco,52,51,51,50,92,1021,54,10,NW,9
2015-03-28T09:00:00,San Francisco,53,56,56,50,86,1021,57,10,NNW,7
2015-03-28T12:00:00,San Francisco,54,62,62,36,74,1021,62,10,NNW,6
2015-03-28T15:00:00,San Francisco,55,67,67,24,67,1020,67,10,WNW,12
2015-03-28T18:00:00,San Francisco,53,61,61,5,73,1019,62,10,WNW,12
2015-03-28T21:00:00,San Francisco,51,51,51,0,83,1019,52,10,WNW,8
2015-03-29T00:00:00,San Francisco,53,49,49,0,86,1020,49,10,WNW,6
2015-03-29T03:00:00,San Francisco,52,55,55,3,86,1019,56,10,WNW,5
2015-03-29T06:00:00,San Francisco,51,53,53,34,87,1019,54,10,WNW,5
2015-03-29T09:00:00,San Francisco,54,60,60,62,80,1020,60,10,WNW,4
2015-03-29T12:00:00,San Francisco,56,69,69,11,65,1019,66,10,WNW,6
2015-03-29T15:00:00,San Francisco,57,71,71,3,60,1018,65,10,W,9
2015-03-29T18:00:00,San Francisco,55,67,67,8,72,1017,67,10,W,9
2015-03-29T21:00:00,San Francisco,52,60,60,13,87,1017,61,10,W,6
2015-03-30T00:00:00,San Francisco,52,55,55,6,89,1017,56,10,W,4
2015-03-30T03:00:00,San Francisco,53,55,55,3,90,1017,56,10,WNW,4
2015-03-30T06:00:00,San Francisco,53,55,55,7,91,1017,55,10,WNW,4
2015-03-30T09:00:00,San Francisco,55,60,60,12,85,1018,60,10,WNW,5
2015-03-30T12:00:00,San Francisco,56,66,66,39,71,1018,64,10,W,9
2015-03-30T15:00:00,San Francisco,54,66,66,84,65,1018,62,10,W,13
2015-03-30T18:00:00,San Francisco,50,59,59,79,70,1018,60,10,WNW,15
2015-03-30T21:00:00,San Francisco,49,50,50,54,81,1019,54,10,WNW,14
2015-03-31T00:00:00,San Francisco,50,50,50,1,86,1020,54,10,WNW,13
2015-03-31T03:00:00,San Francisco,51,51,51,11,89,1019,55,10,WNW,12
2015-03-31T06:00:00,San Francisco,52,51,51,33,92,1020,55,10,WNW,12
2015-03-31T09:00:00,San Francisco,53,56,56,27,84,1021,58,10,WNW,14
2015-03-31T12:00:00,San Francisco,48,61,61,0,63,1022,61,10,WNW,20
2015-03-31T15:00:00,San Francisco,45,63,63,0,53,1022,63,10,WNW,24
2015-03-31T18:00:00,San Francisco,45,59,59,0,57,1021,60,10,NW,23
2015-03-31T21:00:00,San Francisco,44,53,53,5,61,1022,57,10,NW,20
2015-04-01T00:00:00,San Francisco,42,49,49,29,62,1023,54,10,NW,19
2015-04-01T03:00:00,San Francisco,39,44,44,52,65,1022,50,10,NW,17
2015-04-01T06:00:00,San Francisco,38,44,44,34,63,1022,50,10,NNW,15
2015-04-01T09:00:00,San Francisco,39,51,51,27,55,1022,55,10,NW,14
2015-04-01T12:00:00,San Francisco,40,62,62,12,45,1022,62,10,NW,16
2015-04-01T15:00:00,San Francisco,44,64,64,0,48,1021,64,10,WNW,20
2015-04-01T18:00:00,San Francisco,45,57,57,0,59,1020,59,10,WNW,21
2015-04-01T21:00:00,San Francisco,42,48,48,1,65,1021,53,10,NW,19
2015-04-02T00:00:00,San Francisco,41,47,47,4,65,1021,52,10,NNW,16
2015-04-02T03:00:00,San Francisco,41,48,48,5,66,1021,52,10,NNW,11
2015-04-02T06:00:00,San Francisco,38,50,50,1,58,1022,53,10,NNW,9
2015-04-02T09:00:00,San Francisco,38,56,56,0,49,1023,57,10,N,8
2015-04-02T12:00:00,San Francisco,37,62,62,0,39,1023,62,10,NNW,11
2015-04-02T15:00:00,San Francisco,39,63,63,2,41,1022,63,10,NW,15
2015-04-02T18:00:00,San Francisco,43,58,58,3,57,1022,59,10,WNW,16
2015-04-02T21:00:00,San Francisco,46,48,48,3,74,1023,50,10,WNW,9
2015-04-03T00:00:00,San Francisco,48,45,45,0,81,1023,46,10,NW,7
2015-04-03T03:00:00,San Francisco,47,50,50,0,82,1022,52,10,NW,6
2015-04-03T06:00:00,San Francisco,48,53,53,0,81,1022,54,10,NW,5
2015-04-03T09:00:00,San Francisco,49,59,59,4,70,1023,59,10,NW,6
2015-04-03T12:00:00,San Francisco,47,63,63,11,56,1023,63,10,WNW,9
2015-04-03T15:00:00,San Francisco,46,64,64,6,53,1022,64,10,WNW,13
2015-04-03T18:00:00,San Francisco,46,60,60,12,63,1021,60,10,WNW,13
2015-04-03T21:00:00,San Francisco,45,53,53,52,78,1021,54,10,WNW,10
2015-04-04T00:00:00,San Francisco,46,48,48,62,84,1021,51,10,WNW,9
2015-04-04T03:00:00,San Francisco,46,47,47,3,86,1020,50,10,WNW,10
2015-04-04T06:00:00,San Francisco,46,47,47,5,84,1020,51,10,WNW,10
2015-04-04T09:00:00,San Francisco,46,52,52,6,75,1020,55,10,WNW,10
2015-04-04T12:00:00,San Francisco,44,54,54,9,62,1019,57,10,WNW,15
2015-04-04T15:00:00,San Francisco,46,57,57,11,61,1018,59,10,WNW,19
2015-04-04T18:00:00,San Francisco,47,56,56,20,66,1017,58,10,WNW,18
2015-04-04T21:00:00,San Francisco,46,49,49,21,73,1016,54,10,WNW,15
2015-04-05T00:00:00,San Francisco,44,47,47,10,75,1016,51,10,WNW,12
2015-04-05T03:00:00,San Francisco,42,46,46,35,78,1015,49,10,WSW,8
2015-04-05T06:00:00,San Francisco,43,46,46,93,80,1014,49,10,SSW,7
2015-04-05T09:00:00,San Francisco,46,48,48,98,81,1014,51,9,S,9
2015-04-05T12:00:00,San Francisco,49,52,52,77,82,1014,55,6,SW,8
2015-04-05T15:00:00,San Francisco,46,54,54,54,69,1013,56,7,WSW,12
2015-04-05T18:00:00,San Francisco,44,51,51,53,68,1013,55,10,W,14
2015-04-05T21:00:00,San Francisco,45,48,48,3,77,1013,50,10,W,8
2015-04-06T00:00:00,San Francisco,45,45,45,13,79,1015,46,10,SW,5
2015-04-06T03:00:00,San Francisco,42,45,45,29,78,1015,48,10,S,7
2015-04-06T06:00:00,San Francisco,43,46,46,34,78,1015,49,10,S,9
2015-04-06T09:00:00,San Francisco,44,51,51,54,71,1015,54,10,S,11
2015-04-06T12:00:00,San Francisco,44,55,55,62,61,1015,58,10,S,16
2015-04-06T15:00:00,San Francisco,45,54,54,50,62,1013,58,10,SSW,20
2015-04-06T18:00:00,San Francisco,46,51,51,71,70,1011,56,10,S,21
2015-04-06T21:00:00,San Francisco,46,45,45,95,80,1011,52,7,S,23
2015-04-07T00:00:00,San Francisco,46,44,44,91,84,1010,51,4,S,27
2015-04-07T03:00:00,San Francisco,47,44,44,100,89,1009,50,6,SSW,19
2015-04-07T06:00:00,San Francisco,47,48,48,73,87,1009,51,6,WSW,6
2015-04-07T09:00:00,San Francisco,46,51,51,31,76,1011,54,9,WSW,9
2015-04-07T12:00:00,San Francisco,43,51,51,40,64,1013,55,10,SW,14
2015-04-07T15:00:00,San Francisco,43,52,52,11,61,1013,56,10,WSW,17
2015-04-07T18:00:00,San Francisco,46,51,51,2,71,1014,55,10,W,17
2015-04-07T21:00:00,San Francisco,47,49,49,4,82,1016,52,10,W,11
2015-04-08T00:00:00,San Francisco,47,48,48,11,83,1018,52,10,W,9
2015-04-08T03:00:00,San Francisco,47,49,49,23,83,1019,52,9,WSW,9
2015-04-08T06:00:00,San Francisco,48,51,51,25,85,1020,53,10,WSW,6
2015-04-08T09:00:00,San Francisco,50,58,58,13,78,1022,57,10,WSW,3
2015-04-08T12:00:00,San Francisco,47,59,59,5,66,1022,59,10,W,5
2015-04-08T15:00:00,San Francisco,44,57,57,1,59,1021,58,10,W,10
2015-04-08T18:00:00,San Francisco,44,51,51,4,68,1020,55,10,WNW,12
2015-04-08T21:00:00,San Francisco,45,49,49,11,79,1020,52,10,WNW,7
2015-04-09T00:00:00,San Francisco,46,49,49,25,83,1020,51,10,NW,4
2015-04-09T03:00:00,San Francisco,45,49,49,52,86,1019,49,10,WSW,2
2015-04-09T06:00:00,San Francisco,45,51,51,89,82,1018,51,10,NNE,2
2015-04-09T09:00:00,San Francisco,48,58,58,60,71,1018,57,10,NE,2
2015-04-09T12:00:00,San Francisco,49,63,63,5,59,1018,62,10,ESE,4
2015-04-09T15:00:00,San Francisco,47,64,64,4,54,1017,60,10,W,9
2015-04-09T18:00:00,San Francisco,46,60,60,7,66,1016,60,10,W,10
2015-04-09T21:00:00,San Francisco,46,56,56,12,81,1017,56,10,WNW,5
2015-04-10T00:00:00,San Francisco,47,52,52,31,83,1017,52,10,WNW,3
2015-04-10T03:00:00,San Francisco,45,51,51,63,81,1016,50,10,W,3
2015-04-10T06:00:00,San Francisco,46,52,52,21,77,1017,53,10,W,3
2015-04-10T09:00:00,San Francisco,47,58,58,30,69,1018,58,10,W,3
2015-04-10T12:00:00,San Francisco,45,61,61,14,57,1018,60,10,WSW,6
2015-04-10T15:00:00,San Francisco,42,61,61,11,50,1017,61,10,W,11
2015-04-10T18:00:00,San Francisco,42,56,56,25,58,1017,57,10,W,9
2015-04-10T21:00:00,San Francisco,44,50,50,23,76,1018,51,10,W,5
2015-04-11T00:00:00,San Francisco,45,49,49,64,82,1018,50,10,WSW,4
2015-04-11T03:00:00,San Francisco,45,49,49,65,84,1018,50,10,WSW,4
2015-04-11T06:00:00,San Francisco,47,52,52,23,82,1018,53,10,W,4
2015-04-11T09:00:00,San Francisco,49,58,58,45,72,1019,58,10,W,5
2015-04-11T12:00:00,San Francisco,47,62,62,38,59,1019,62,10,WNW,9
2015-04-11T15:00:00,San Francisco,47,63,63,19,55,1018,63,10,W,15
2015-04-11T18:00:00,San Francisco,49,58,58,11,69,1017,60,10,WNW,14
2015-04-11T21:00:00,San Francisco,50,50,50,7,88,1017,53,10,WNW,11
2015-04-12T00:00:00,San Francisco,49,49,49,10,90,1018,52,10,WNW,8
2015-04-12T03:00:00,San Francisco,48,48,48,28,93,1017,50,7,NW,6
2015-04-12T06:00:00,San Francisco,49,51,51,31,92,1016,51,5,SW,2
2015-04-12T09:00:00,San Francisco,53,59,59,8,81,1016,59,10,SE,1
2015-04-12T12:00:00,San Francisco,54,66,66,5,64,1016,66,10,NNW,4
2015-04-12T15:00:00,San Francisco,53,67,67,6,61,1016,67,10,WNW,10
2015-04-12T18:00:00,San Francisco,52,62,62,2,69,1015,62,10,W,10
2015-04-12T21:00:00,San Francisco,50,55,55,0,80,1016,56,10,W,6
2015-04-13T00:00:00,San Francisco,51,54,54,2,86,1017,55,10,W,5
2015-04-13T03:00:00,San Francisco,49,50,50,7,90,1017,52,10,W,5
2015-04-13T06:00:00,San Francisco,50,51,51,16,90,1017,53,10,W,6
2015-04-13T09:00:00,San Francisco,52,56,56,22,82,1018,57,10,W,7
2015-04-13T12:00:00,San Francisco,51,61,61,5,68,1018,59,10,W,12
2015-04-13T15:00:00,San Francisco,50,61,61,2,66,1018,57,10,WNW,18
2015-04-13T18:00:00,San Francisco,48,55,55,3,73,1018,57,10,WNW,18
2015-04-13T21:00:00,San Francisco,47,48,48,17,83,1019,53,10,W,15
2015-04-14T00:00:00,San Francisco,47,48,48,30,82,1022,52,10,W,14
2015-04-14T03:00:00,San Francisco,40,46,46,0,64,1024,52,10,NW,18
2015-04-14T06:00:00,San Francisco,36,46,46,0,56,1026,51,10,NNW,19
2015-04-14T09:00:00,San Francisco,34,49,49,2,47,1027,54,10,WSW,17
2015-04-14T12:00:00,San Francisco,32,56,56,5,39,1027,57,10,SE,11
2015-04-14T15:00:00,San Francisco,34,57,57,6,39,1026,59,10,NW,15
2015-04-14T18:00:00,San Francisco,39,52,52,3,53,1025,56,10,NW,20
2015-04-14T21:00:00,San Francisco,42,49,49,4,65,1025,54,10,NW,18
2015-04-15T00:00:00,San Francisco,41,47,47,1,67,1025,52,10,NNW,15
2015-04-15T03:00:00,San Francisco,38,45,45,0,65,1023,49,10,NNW,11
2015-04-15T06:00:00,San Francisco,36,47,47,0,57,1022,51,10,NNW,9
2015-04-15T09:00:00,San Francisco,38,57,57,1,49,1022,58,10,WSW,6
2015-04-15T12:00:00,San Francisco,40,65,65,3,40,1021,65,10,ESE,8
2015-04-15T15:00:00,San Francisco,44,68,68,6,41,1019,68,10,WNW,12
